1824755,Space-efficient Local Computation Algorithms.,2011
1825207,Testing perfection is hard.,2011
1825633,Nearly Complete Graphs Decomposable into Large Induced Matchings and their Applications.,2011
1836869,Local Correction with Constant Error Rate.,2012
1848067,The Shannon capacity of a graph and the independence numbers of its powers.,2006
1849065,Parameterized Algorithms for Directed Maximum Leaf Problems.,2007
1850356,Separation dimension of bounded degree graphs.,2014
1850357,Online Learning with Feedback Graphs: Beyond Bandits.,2015
1850358,From Bandits to Experts: A Tale of Domination and Independence.,2013
1850359,Nonstochastic Multi-Armed Bandits with Graph-Structured Feedback.,2014
1850360,On active and passive testing.,2013
1881751,Intersecting Systems.,1997
1881773,Feasible Schedules for Rotating Transmissions.,2006
1881774,Splitting digraphs.,2006
1881775,Perturbed Identity Matrices Have High Rank: Proof and Applications.,2009
1881776,Economical Elimination of Cycles in the Torus.,2009
1881777,Choice Numbers of Graphs: a Probabilistic Approach.,1992
1881778,On the Edge-Expansion of Graphs.,1997
1881779,Edge Colouring with Delays.,2007
1881780,Many Random Walks Are Faster Than One.,2011
1881781,Introduction.,2009
1881782,Introduction.,2010
1881783,Point Selections and Weak e-Nets for Convex Hulls.,1992
1881784,Sizes of Induced Subgraphs of Ramsey Graphs.,2009
1881785,Packing Ferrers Shapes.,2000
1881786,Locally Thin Set Families.,2000
1881787,Playing to Retain the Advantage.,2010
1881788,String Quartets In Binary.,2000
1881789,Measures of Pseudorandomness for Finite Sequences: Minimal Values.,2006
1881790,Tura'n Numbers of Bipartite Graphs and Related Ramsey-Type Questions.,2003
1881791,The Chromatic Number Of Graph Powers.,2002
1881792,Modular Orientations of Random and Quasi-Random Regular Graphs.,2011
1881793,Bipartite Subgraphs And The Smallest Eigenvalue.,2000
1881794,New Bounds on Parent-Identifying Codes: The Case of Multiple Parents.,2004
1881795,A Characterization of Easily Testable Induced Subgraphs.,2006
1881797,An Elementary Construction of Constant-Degree Expanders.,2008
1881798,Threshold Functions for H-factors.,1993
1903426,Transmitting in the -Dimensional Cube.,1992
1903427,Universal sequences for complete graphs.,1990
1903428,Separable Partitions.,1999
1903429,Chasing robbers on random geometric graphs - An alternative approach.,2014
1903431,Covering with Latin Transversals.,1995
1903432,T-choosability in Graphs.,1998
1911357,Tight bounds for shared memory systems accessed by Byzantine processes.,2005
1911928,The de Bruijn-Erd?s theorem for hypergraphs.,2012
1913749,Can Visibility Graphs Be Represented Compactly?.,1994
1913811,A Non-linear Lower Bound for Planar Epsilon-nets.,2012
1913812,Piercing d -Intervals.,1998
1913813,On-Line Steine Trees in the Euclidean Plane.,1993
1913814,Polychromatic Colorings of Plane Graphs.,2009
1913815,Disjoint Edges in Geometric Graphs.,1989
1913816,Covering a Square by Small Perimeter Rectangles.,1986
1913817,Bounding the Piercing Number.,1995
1913818,Cutting Disjoint Disks by Straight Lines.,1989
1913819,The Maximum Size of a Convex Polygon in a Restricted Set in the Plane.,1989
1913820,On the Complexity of Arrangements of Circles in the Plane.,2001
1918253,The Grothendieck constant of random and pseudo-random graphs.,2008
1921726,The star arboricity of graphs.,1989
1921743,Covering a hypergraph of subgraphs.,2002
1921744,Problems and results in extremal combinatorics--I.,2003
1921745,Problems and results in extremal combinatorics - II.,2008
1921746,On the density of sets of vectors.,1983
1921747,A note on subdigraphs of digraphs with large outdegrees.,1984
1921748,Explicit construction of exponential sized families of k-independent sets.,1986
1921749,Sums of subsequences modulo prime powers.,1988
1921750,Probabilistic methods in coloring and decomposition problems.,1994
1921751,Packings with large minimum kissing numbers.,1997
1921752,Graphs with a small number of distinct induced subgraphs.,1989
1921753,Game domination number.,2002
1921754,On partitions of discrete boxes.,2002
1921755,Explicit construction of linear sized tolerant networks.,2006
1921756,Explicit construction of linear sized tolerant networks.,1988
1921757,Bisection of trees and sequences.,1993
1921758,2-factors in dense graphs.,1996
1921759,Factor -domatic colorings of graphs.,2003
1921760,Walking in circles.,2010
1921761,Breaking the rhythm on graphs.,2008
1921762,Bipartite subgraphs of integer weighted graphs.,1998
1921763,Dense uniform hypergraphs have high list chromatic number.,2012
1921764,Partitioning a rectangle into small perimeter rectangles.,1992
1921765,On the intersection of edges of a geometric graph by straight lines.,1986
1921766,An isoperimetric inequality in the universal cover of the punctured plane.,2008
1921767,Choosability and fractional chromatic numbers.,1997
1947923,On Rigid Matrices and Subspace Polynomials.,2012
1947924,Kernels for the Dominating Set Problem on Graphs with an Excluded Minor.,2008
1947925,"Balanced Hashing, Color Coding and Approximate Counting.",2009
1947926,"Almost k-wise vs. k-wise independent permutations, and uniformity for general group actions.",2011
1947927,"Sign rank, VC dimension and spectral gaps.",2014
1947928,Deterministic Approximation Algorithms for the Nearest Codeword Problem.,2008
1947929,An Elementary Construction of Constant-Degree Expanders.,2006
1947930,On Sunflowers and Matrix Multiplication.,2011
1947931,The Approximate Rank of a Matrix and its Algorithmic Applications.,2012
1948603,Random Sampling and Approximation of MAX-CSP Problems.,2001
1948655,Almost k-wise independence versus k-wise independence .,2002
1948973,Homomorphisms in Graph Property Testing - A Survey.,2005
1948983,Partitioning multi-dimensional sets in a small number of ``uniform'' parts.,2005
1949075,Polynomial Time Randomised Approximation Schemes for Tutte-Gr�thendieck Invariants: The Dense Case.,1994
1949079,Color-Coding.,1994
1958859,The chromatic number of random Cayley graphs.,2013
1958860,On the Capacity of Digraphs.,1998
1958861,Tracing a single user.,2006
1958862,Covering the Cube by Affine Hyperplanes.,1993
1958863,"Regular Honest Graphs, Isoperimetric Numbers, and Bisection of Weighted Graphs.",1999
1958864,Partitioning multi-dimensional sets in a small number of uniform parts.,2007
1961346,Every-decomposition ofhas a Nearly Resolvable Alternative.,2000
1968940,Nonrepetitive colorings of graphs.,2005
1970063,Playing to retain the advantage.,2009
2021004,Long Non-Crossing Configurations in the Plane.,1995
2026276,Asynchronous threshold networks.,1985
2026277,Hypergraphs with high chromatic number.,1985
2026278,Decomposition of the complete-graph into complete-partite-graphs.,1986
2026279,Transversal numbers of uniform hypergraphs.,1990
2026280,Packing of partial designs.,1994
2026281,Every 8-uniform 8-regular hypergraph is 2-colorable.,1988
2026282,Sub-Ramsey numbers for arithmetic progressions.,1989
2026283,The maximum number of disjoint pairs in a family of subsets.,1985
2026284,On the kernel of intersecting families.,1987
2026285,Legitimate colorings of projective planes.,1989
2026286,Spanning subgraphs of random graphs.,1992
2026287,Ramsey graphs contain many distinct induced subgraphs.,1991
2026288,The Moore Bound for Irregular Graphs.,2002
2026289,Constructive Bounds for a Ramsey-Type Problem.,1997
2026290,Set systems with no union of cardinality 0 modulo.,1991
2026291,Large induced degenerate subgraphs.,1987
2026292,A Coding Theory Bound and Zero-Sum Square Matrices.,2003
2026293,Generalized sum graphs.,1992
2026294,Large Sets of Nearly Orthogonal Vectors.,1999
2026295,Linear Arboricity and Linear k-Arboricity of Regular Graphs.,2001
2026296,On a Hypergraph Matching Problem.,2005
2026297,Almost-factors in dense graphs.,1992
2048545,Hardness of fully dense problems.,2007
2048566,Scalable Secure Storage When Half the System Is Faulty.,2002
2048567,Addendum to Scalable secure storage when half the system is faulty [Inform. Comput 174 (2)(2002) 203-213].,2007
2105350,Conflict-Free colorings of Shallow Discs.,2008
2178432,Smaller Explicit Superconcentrators.,2003
2196846,A simple algorithm for edge-coloring bipartite multigraphs.,2003
2196847,Generating Pseudo-Random Permutations and Maximum Flow Algorithms.,1990
2196848,Matching Nuts and Bolts Faster.,1996
2196849,A note on competitive diffusion through social networks.,2010
2196850,Almost k-wise independence versus k-wise independence.,2003
2196851,epsilon-Discrepancy Sets and Their Application for Interpolation of Sparse Polynomials.,1995
2196856,Local correction of juntas.,2012
2235983,"Scale-sensitive dimensions, uniform convergence, and learnability.",1997
2235984,Linear Hash Functions.,1999
2235985,Efficient Simulation of Finite Automata by Neural Nets.,1991
2235986,Weak &epsis;-nets and interval chains.,2008
2235987,Parallel Linear Programming in Fixed Dimension Almost Surely in Constant Time.,1994
2235989,Matrix sparsification and nested dissection over arbitrary fields.,2013
2235990,Color-Coding.,1995
2240470,A Fast and Simple Randomized Parallel Algorithm for the Maximal Independent Set Problem.,1986
2240471,Single Round Simulation on Radio Networks.,1992
2240472,The Algorithmic Aspects of the Regularity Lemma.,1994
2240473,Algorithms with large domination ratio.,2004
2240474,Better Expanders and Superconcentrators.,1987
2240475,Coins with Arbitrary Weights.,1997
2240476,Testing satisfiability.,2003
2240477,On Two Segmentation Problems.,1999
2264529,Multi-Node Graphs: A Framework for Multiplexed Biological Assays.,2006
2293002,Practically stabilizing SWMR atomic memory in message-passing systems.,2015
2293003,A Lower Bound for Radio Broadcast.,1991
2293004,On the Exponent of the All Pairs Shortest Path Problem.,1997
2293005,Tracking Join and Self-Join Sizes in Limited Storage.,2002
2293006,Meanders and Their Applications in Lower Bounds Arguments.,1988
2293007,XML with data values: typechecking revisited.,2003
2293008,The Space Complexity of Approximating the Frequency Moments.,1999
2293009,Superconcentrators of Depths 2 and 3; Odd Levels Help (Rarely).,1994
2293010,Testing subgraphs in directed graphs.,2004
2293011,Random sampling and approximation of MAX-CSPs.,2003
2297524,An Extremal Problem for Sets with Applications to Graph Theory.,1985
2297525,Disjoint Directed Cycles.,1996
2297526,"Regular hypergraphs, Gordon's lemma, Steinitz' lemma and invariant theory.",1986
2297527,The structure of almost all graphs in a hereditary property.,2011
2297528,On a Problem in Shuffling.,2000
2297529,Dominating sets in k-majority tournaments.,2006
2297530,Maximum cuts and judicious partitions in graphs without short cycles.,2003
2297531,Multilinear polynomials and Frankl-Ray-Chaudhuri-Wilson type intersection theorems.,1991
2297532,Multicolored forests in bipartite decompositions of graphs.,1991
2297533,Generalized hashing and parent-identifying codes.,2003
2297534,Combinatorial reconstruction problems.,1989
2297535,Covering the Edges of a Graph by a Prescribed Tree with Minimum Overlap.,1997
2297536,Partitioning into graphs with only small components.,2003
2297537,Even edge colorings of a graph.,1985
2297538,On the Number of Permutations Avoiding a Given Pattern.,2000
2297539,Large matchings in uniform hypergraphs and the conjectures of Erd?s and Samuels.,2012
